T6 - 8Ago_Map_Midday,,,,,,,,,,,,,,,,
Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column16,Column17,Column18,Column19,Column21,Column24,Column25
Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRI
12,45,19.8984,41.24412537,-7.114812374,-100.6,-578.62,-100.76,-577.77,153.2,33.32,45,999,17.7,260,0,0.23
12,45,20.2031,41.24412537,-7.114813328,-100.73,-578.63,-100.86,-577.82,153.2,33.32,45,999,17.7,261,0.81,0.41
12,45,20.5,41.24412537,-7.114815235,-100.85,-578.64,-100.99,-577.82,153.2,33.32,45,999,17.7,261,0.81,0.41
12,45,20.7969,41.24412537,-7.114816189,-100.97,-578.65,-101.09,-577.84,153.2,35.12,45,999,17.6,262,0.81,0.41
12,45,21.1016,41.24412537,-7.114818096,-101.1,-578.66,-101.23,-577.86,153.2,35.12,45,999,17.6,261,0.81,0.41
12,45,21.2969,41.24412537,-7.114819527,-101.22,-578.67,-101.35,-577.86,153.2,35.12,45,999,17.5,261,0.81,0.41
12,45,21.6016,41.24412537,-7.11482048,-101.28,-578.68,-101.42,-577.91,153.2,35.12,45,999,17.5,260,0.8,0.29
12,45,21.8984,41.24412537,-7.114822388,-101.47,-578.69,-101.59,-577.9,153.2,35.52,45,999,17.5,262,0.8,0.29
12,45,22.1016,41.24412537,-7.114823341,-101.53,-578.7,0,0,153.2,35.52,45,999,17.5,261,0.8,0.29
12,45,22.3984,41.24412537,-7.114824295,-101.59,-578.7,-101.72,-577.91,153.2,0,45,999,17.5,261,0,0.26
12,45,22.6016,41.24412537,-7.114825249,-101.72,-578.71,-101.84,-577.92,153.2,35.98,45,999,17.5,262,0.83,0.26
12,45,22.8984,41.24412537,-7.114827633,-101.84,-578.72,-101.97,-577.95,153.2,35.98,45,999,17.5,261,0.83,0.26
12,45,23.2031,41.24412537,-7.11482954,-102.03,-578.74,-102.16,-577.97,153.2,35.98,45,999,17.5,261,0.82,0.31
12,45,23.6016,41.24411774,-7.114830494,-102.09,-579.31,-102.18,-578.62,153.2,35.83,45,999,17.5,263,0.82,0.31
12,45,23.8984,41.24411774,-7.114832401,-102.21,-579.32,-102.3,-578.65,153.2,35.83,45,999,17.4,263,0.82,0.31
