T8 - 10Sep_Map_Midday,,,,,,,,,,,,,,,,
Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column16,Column17,Column18,Column19,Column21,Column24,Column25
Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRI
13,57,30.7031,41.24419022,-7.114634991,-85.72,-571.6,-86.01,-570.74,153.6,38.22,35.2,1001.5,21.5,252,0.58,0.21
13,57,31,41.24418259,-7.114636421,-85.84,-572.5,-86.12,-571.6,153.6,38.22,35.2,1001.5,21.5,253,0.58,0.02
13,57,31.2031,41.24418259,-7.114637375,-85.9,-572.51,-86.21,-571.58,153.6,38.22,35.2,1001.5,21.5,252,0.55,0.02
13,57,31.6016,41.24418259,-7.11464119,-86.28,-572.54,-86.76,-571.78,153.5,37.93,35.2,1001.5,21.5,238,0,0.02
13,57,31.8984,41.24418259,-7.114642143,-86.34,-572.55,-86.68,-571.72,153.5,37.93,35.2,1001.5,21.6,248,0,0.03
13,57,32.2031,41.24418259,-7.114643574,-86.4,-572.55,-86.62,-571.63,153.6,37.93,35.2,1001.5,21.6,257,0,0.03
13,57,32.5,41.24418259,-7.114646435,-86.65,-572.57,-87.01,-571.66,153.5,37.83,35.2,1001.5,21.6,249,0,0.02
13,57,32.7031,41.24418259,-7.114648342,-86.83,-572.59,-87.28,-571.77,153.5,37.83,35.2,1001.5,21.7,242,0,0.02
13,57,33,41.24418259,-7.114648342,-86.83,-572.59,-87.14,-571.7,153.5,37.83,35.2,1001.5,21.7,251,0.66,0.02
13,57,33.2969,41.24418259,-7.114650249,-87.08,-572.27,-87.42,-571.36,153.5,37.24,35.2,1001.5,21.7,250,0.66,0.05
13,57,33.6016,41.24418259,-7.11465168,-87.14,-572.28,-87.5,-571.46,153.5,37.24,35.2,1001.5,21.7,247,0.66,0.05
13,57,33.8984,41.24418259,-7.114652634,-87.21,-572.28,-87.43,-571.46,153.5,37.24,35.2,1001.5,21.6,255,0.64,0.05
13,57,34.1016,41.24418259,-7.114654541,-87.39,-572.3,-87.72,-571.51,153.5,37.24,35.2,1001.5,21.6,248,0.64,0.05
13,57,34.3984,41.24418259,-7.114655495,-87.45,-572.31,-87.76,-571.51,153.5,37.61,35.2,1001.5,21.6,249,0.64,0.05
13,57,34.7031,41.24418259,-7.114657402,-87.64,-572.32,-87.95,-571.56,153.5,37.61,35.2,1001.5,21.6,248,0.64,0.05
13,57,34.8984,41.24418259,-7.114658833,-87.76,-572.33,-88.12,-571.57,153.5,37.61,35.2,1001.5,21.6,245,0.74,-0.03
13,57,35.2031,41.24418259,-7.114659786,-87.83,-572.34,-88.07,-571.54,153.5,38.47,35.2,1001.5,21.6,254,0.74,-0.03
13,57,35.5,41.24417496,-7.114661694,-87.95,-573.05,-88.28,-572.3,153.5,38.47,35.2,1001.5,21.6,247,0.62,-0.03
13,57,35.7969,41.24417496,-7.114663601,-88.14,-573.07,-88.44,-572.34,153.5,38.47,35.2,1001.5,21.7,248,0.62,0.11
13,57,36.1016,41.24417496,-7.114664555,-88.2,-573.07,-88.54,-572.32,153.5,39.15,35.2,1001.5,21.7,246,0.62,0.11
13,57,36.2969,41.24417496,-7.114665508,-88.32,-573.08,-88.62,-572.31,153.5,39.15,35.2,1001.5,21.7,249,0.62,0.11
13,57,36.6016,41.24417496,-7.114666939,-88.38,-573.09,-88.69,-572.31,153.5,39.15,35.2,1001.5,21.7,249,0.62,0.11
13,57,37,41.24417496,-7.114668846,-88.57,-573.11,-88.89,-572.29,153.5,39.13,35.2,1001.5,21.7,249,0.75,0.11
13,57,37.2031,41.24417496,-7.1146698,-88.63,-573.11,-88.95,-572.29,153.5,39.13,35.2,1001.5,21.7,249,0,0.11
13,57,37.5,41.24417496,-7.114671707,-88.82,-573.13,-89.15,-572.34,153.4,39.13,35.2,1001.5,21.7,248,0,0.22
13,57,37.7969,41.24417496,-7.114672661,-88.88,-573.13,-89.19,-572.33,153.4,37.48,35.2,1001.5,21.8,249,0,0.22
13,57,38.1016,41.24417496,-7.114675045,-89.07,-573.15,-89.35,-572.34,153.4,37.48,35.2,1001.5,21.8,251,0,0.22
13,57,38.2969,41.24417496,-7.114676952,-89.25,-573.16,-89.62,-572.35,153.4,37.48,35.2,1001.5,21.8,246,0,0.22
13,57,38.6016,41.24417496,-7.114677906,-89.31,-573.17,-89.66,-572.36,153.4,37.47,35.2,1001.5,21.8,247,0.63,0.22
13,57,38.8984,41.24417496,-7.114679813,-89.5,-573.18,-89.82,-572.33,153.4,37.47,35.2,1001.5,21.8,250,0.63,0.22
13,57,39.1016,41.24417496,-7.114680767,-89.56,-573.19,-89.89,-572.35,153.3,37.47,35.2,1001.5,21.8,249,0.63,0.13
13,57,39.3984,41.24417496,-7.114683151,-89.75,-573.2,-90.1,-572.44,153.3,37.47,35.2,1001.5,21.8,246,0.63,0.13
13,57,39.6016,41.24417496,-7.114684105,-89.81,-573.21,-90.2,-572.5,153.3,37.17,35.2,1001.5,21.8,242,0.76,0.13
13,57,39.8984,41.24417496,-7.114684105,-89.81,-573.21,-90.08,-572.45,153.3,37.17,35.2,1001.5,21.9,251,0.76,0.03
13,57,40.1016,41.24417496,-7.114684105,-89.81,-573.21,-90.05,-572.44,153.3,37.17,35.2,1001.5,21.9,253,0.76,0.03
13,57,40.3984,41.24416351,-7.114686966,-90.06,-574.83,-90.37,-574.08,153.3,38.18,35.2,1001.5,21.9,248,0.76,0.03
13,57,40.6016,41.24416351,-7.11468792,-90.12,-574.84,-90.44,-574.13,153.3,38.18,35.2,1001.5,21.9,246,0.76,0.1
13,57,40.8984,41.24416351,-7.114690304,-90.37,-574.86,0,0,153.3,38.18,35.2,1001.5,21.9,252,0.76,0.1
13,57,41.2969,41.24416351,-7.114692211,-90.49,-574.87,-90.74,-574.27,153.3,0,35.2,1001.5,21.9,248,0,0
13,57,41.5,41.24416351,-7.114693165,-90.56,-574.87,-90.89,-574.02,153.2,39.3,35.2,1001.5,21.9,249,0.67,0
13,57,41.8984,41.24416351,-7.114695072,-90.74,-574.89,-91.09,-574.05,153.2,39.3,35.2,1001.5,21.9,248,0.7,0.1
13,57,42.2031,41.24416351,-7.114697456,-90.93,-574.9,-91.34,-574.03,153.2,38,35.2,1001.5,21.8,245,0.7,0.1
13,57,42.6016,41.24416351,-7.11469841,-91.05,-574.91,-91.44,-573.97,153.2,38,35.2,1001.5,21.8,248,0.7,0.1
13,57,42.7969,41.24416351,-7.114699364,-91.11,-574.92,-91.48,-573.98,153.2,38,35.2,1001.5,21.8,249,0.62,0.1
13,57,43.1016,41.24416351,-7.114701271,-91.24,-574.6,-91.66,-573.71,153.2,37.69,35.2,1001.5,21.8,245,0.62,0.23
13,57,43.3984,41.24416351,-7.114702225,-91.36,-574.61,-91.78,-573.77,153.2,37.69,35.2,1001.5,21.9,244,0.62,0.23
13,57,43.6016,41.24416351,-7.114703178,-91.42,-574.61,-91.8,-573.77,153.2,37.69,35.2,1001.5,21.9,246,0.78,0.23
13,57,43.8984,41.24416351,-7.114704609,-91.55,-574.62,-91.95,-573.82,153.2,36.33,35.2,1001.5,21.9,244,0.78,0.02
13,57,44.2031,41.24416351,-7.114706516,-91.8,-574.31,-92.2,-573.54,153.1,36.33,35.2,1001.5,21.9,243,0.78,0.02
13,57,44.5,41.24416351,-7.114706516,-91.8,-574.31,-92.14,-573.51,153.1,36.33,35.2,1001.5,21.9,247,0.78,0.02
13,57,44.7031,41.24416351,-7.114708424,-91.92,-574.32,-92.27,-573.44,153.1,37.53,35.2,1001.5,21.9,249,0.78,0.05
13,57,45,41.24415588,-7.114710331,-92.11,-575.23,-92.48,-574.38,153.1,37.53,35.2,1001.5,21.9,247,0.78,0.05
13,57,45.2969,41.24415588,-7.114711285,-92.17,-575.24,-92.56,-574.43,153.1,37.53,35.2,1001.5,21.9,245,0.56,0.05
13,57,45.6016,41.24415588,-7.114713669,-92.35,-575.25,-92.72,-574.39,153.1,36.61,35.2,1001.5,21.9,247,0.56,-0.01
13,57,46.1016,41.24415588,-7.11471653,-92.54,-575.46,-92.97,-574.55,153.1,36.61,35.2,1001.5,21.9,245,0.51,-0.01
13,57,46.3984,41.24415588,-7.114717484,-92.6,-575.46,-92.96,-574.64,153.1,36.61,35.2,1001.5,21.9,247,0.51,-0.01
13,57,46.7031,41.24415588,-7.114719868,-92.85,-575.48,-93.14,-574.75,153,35.45,35.2,1001.5,21.8,249,0.6,-0.01
13,57,47,41.24415588,-7.114720821,-92.91,-575.49,-93.19,-574.82,153,35.45,35.2,1001.5,21.8,248,0,-0.01
13,57,47.2969,41.24415588,-7.114722729,-93.1,-575.5,-93.45,-574.76,153,36.03,35.2,1001.5,21.8,245,0,0.02
13,57,47.6016,41.24415588,-7.114723682,-93.16,-575.51,-93.51,-574.74,153,36.03,35.2,1001.5,21.8,246,0.73,0.02
13,57,47.8984,41.24415588,-7.114724636,-93.22,-575.51,-93.58,-574.69,153,36.03,35.2,1001.5,21.8,247,0.73,0.1
13,57,48.2031,41.24415588,-7.114726543,-93.41,-575.53,-93.62,-574.94,153,37.69,35.2,1001.5,21.8,251,0.73,0.1
13,57,48.5,41.24415588,-7.114728928,-93.59,-575.54,0,0,153,37.69,35.2,1001.5,21.8,245,0.73,0.1
13,57,48.8984,41.24415588,-7.114729881,-93.66,-575.55,0,0,153,0,35.2,1001.5,21.8,248,0,0.06
13,57,49.2031,41.24414825,-7.114731789,-93.84,-576.42,0,0,153,0,35.2,1001.5,21.7,249,0,0
13,57,49.5,41.24414825,-7.114733696,-93.97,-576.43,-94.4,-575.56,153,0,35.2,1001.5,21.7,244,0,0
13,57,49.7031,41.24414825,-7.114735126,-94.09,-576.44,-94.48,-575.63,152.9,0,35.2,1001.5,21.7,245,0.73,0
13,57,50,41.24414825,-7.114735126,-94.09,-576.44,-94.38,-575.53,152.9,34.28,35.2,1001.5,21.7,253,0.71,0.02
13,57,50.2969,41.24414825,-7.114737034,-94.28,-576.45,-94.65,-575.5,152.9,34.28,35.2,1001.5,21.7,249,0.71,0.02
13,57,50.6016,41.24414825,-7.114738941,-94.4,-576.65,-94.8,-575.8,152.9,34.28,35.2,1001.5,21.7,245,0.71,0.02
13,57,50.8984,41.24414825,-7.114740849,-94.59,-576.66,-94.97,-575.82,152.9,35.82,35.2,1001.5,21.7,246,0.67,0.02
13,57,51.2031,41.24414825,-7.114741802,-94.65,-576.67,-94.98,-575.72,152.9,35.82,35.2,1001.5,21.7,251,0.67,0.02
13,57,51.5,41.24414825,-7.114744186,-94.83,-576.69,-95.29,-575.73,152.9,35.82,35.2,1001.5,21.7,245,0.67,0.02
13,57,51.7031,41.24414825,-7.11474514,-94.96,-576.7,-95.38,-575.73,152.9,35.82,35.2,1001.5,21.7,247,0.66,0.02
13,57,51.8984,41.24414825,-7.114746094,-95.02,-576.7,-95.35,-575.72,152.9,35.82,35.2,1001.5,21.7,252,0.66,0.14
13,57,52.2031,41.24414825,-7.114747047,-95.08,-576.71,-95.44,-575.75,152.8,35.82,35.2,1001.5,21.7,250,0.66,0.14
13,57,52.5,41.24414825,-7.114748955,-95.27,-576.72,-95.65,-575.75,152.8,35.15,35.2,1001.5,21.7,249,0.66,0.14
13,57,52.7031,41.24414825,-7.114750385,-95.33,-576.73,-95.8,-575.75,152.8,35.15,35.2,1001.5,21.7,245,0.66,0.04
13,57,53.2969,41.24414063,-7.114753246,-95.58,-577.31,-96,-576.24,152.8,35.39,35.2,1001.5,21.7,249,0.66,0.04
13,57,53.6016,41.24414063,-7.1147542,-95.7,-577.32,-96.06,-576.23,152.8,35.39,35.2,1001.5,21.7,252,0.66,0.1
13,57,53.8984,41.24414063,-7.114758492,-96.01,-577.35,-96.57,-576.36,152.7,35.39,35.2,1001.5,21.7,241,0.66,0.1
13,57,54.2031,41.24414063,-7.114758492,-96.01,-577.35,-96.51,-576.35,152.7,35.39,35.2,1001.5,21.7,244,0.68,0.1
13,57,54.5,41.24414063,-7.114758492,-96.01,-577.35,-96.44,-576.34,152.7,35.39,35.2,1001.5,21.7,247,0.68,0.1
13,57,54.7031,41.24414063,-7.114759445,-96.14,-577.36,-96.46,-576.33,152.7,35.39,35.2,1001.5,21.7,253,0.68,0.1
13,57,55,41.24414063,-7.114762306,-96.38,-577.04,-96.83,-576.05,152.7,35.45,35.2,1001.5,21.7,246,0.72,0.1
13,57,55.2969,41.24414063,-7.114764214,-96.57,-577.06,-96.92,-576.4,152.7,35.45,35.2,1001.6,21.7,243,0.72,0.1
13,57,55.5,41.24414063,-7.114764214,-96.57,-577.06,-96.84,-576.31,152.7,35.45,35.2,1001.6,21.7,251,0.68,0.1
13,57,55.8984,41.24414063,-7.114767551,-96.88,-577.09,-97.39,-576.11,152.6,34.97,35.2,1001.6,21.7,243,0,0.1
13,57,56.2969,41.24414063,-7.114769459,-97,-577.1,-97.49,-576.01,152.6,34.97,35.2,1001.6,21.7,246,0,0.13
13,57,56.6016,41.24414063,-7.114770412,-97.07,-577.1,0,0,152.6,34.97,35.2,1001.6,21.7,247,0,0.13
13,57,56.8984,41.24414063,-7.114771366,-97.13,-577.11,0,0,152.6,0,35.2,1001.6,21.7,251,0,0
13,57,57.2031,41.24414063,-7.11477375,-97.31,-577.12,-97.81,-576.11,152.6,0,35.2,1001.6,21.8,244,0,0
13,57,57.5,41.244133,-7.114775658,-97.5,-578.03,-97.96,-576.97,152.6,34.82,35.2,1001.6,21.8,247,0.48,0
13,57,57.7969,41.244133,-7.114776611,-97.56,-578.04,-97.95,-576.94,152.6,34.04,35.2,1001.6,21.9,251,0.48,0.22
13,57,58.1016,41.244133,-7.114777565,-97.62,-578.04,-98.05,-576.93,152.6,34.04,35.2,1001.6,21.9,249,0.62,0.22
13,57,58.2969,41.244133,-7.114778519,-97.75,-578.05,-98.07,-577.15,152.6,34.04,35.2,1001.6,22,251,0.0755,0.22
