T2 - 7Aug_MidSpaces_GT,,,,,,,,,,,,,,,,,,,,,,,
Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column15,Column16,Column17,Column18,Column20,Column23,Column24,Column33,Column34,Column35,Column36,Column37,Column38,Column39
Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRImed,Row,Irrig,Space,Scholander,,,
15,22,23.5938,41.2443428,-7.114748955,-95.27,-554.64,-95.34,-553.83,154,39.43,49.5,996,12.5,265.78,0.76,0.28,23,60,3,-14,,,
15,22,23.9063,41.2443428,-7.114750385,-95.39,-554.65,-95.44,-553.85,154,39.43,49.5,996,12.5,266.64,0.76,0.28,23,60,3,-14,,,
15,22,24.4063,41.2443428,-7.114753246,-95.64,-554.67,-95.73,-553.87,153.9,39.67,49.4,996,12.6,264.1,0.76,0.28,23,60,3,-14,,,
15,22,24.7969,41.24433517,-7.1147542,-95.7,-555.57,-95.78,-554.77,153.9,39.67,49.4,996,12.6,264.75,0.75,0.28,23,60,3,-14,,,
15,22,25.2031,41.24433517,-7.114757061,-95.95,-555.59,-96,-554.77,153.9,38.76,49.4,996,12.6,267.18,0.75,0.28,23,60,3,-14,,,
15,22,25.9063,41.24433517,-7.114760399,-96.26,-555.28,-96.33,-554.54,153.9,39.37,49.4,996,12.6,265.22,0.77,0.28,23,60,3,-14,,,
15,22,26.2031,41.24433517,-7.114762306,-96.44,-555.3,-96.5,-554.58,153.8,39.37,49.4,996,12.6,265.49,0.79,0.28,23,60,3,-14,,,
15,22,26.5938,41.24433517,-7.114764214,-96.63,-555.31,-96.74,-554.59,153.8,39.37,49.4,996,12.6,261.68,0.79,0.28,23,60,3,-14,,,
15,22,26.9063,41.24433517,-7.114765644,-96.69,-555.32,-96.78,-554.56,153.8,39.17,49.4,996,12.6,263.76,0.79,0.28,23,60,3,-14,,,
15,22,27.2969,41.24433517,-7.114766598,-96.75,-555.32,-96.78,-554.61,153.8,39.17,49.4,996,12.6,267.92,0.72,0.28,23,60,3,-14,,,
15,22,27.7031,41.24433517,-7.114768505,-96.94,-555.34,-97.01,-554.7,153.8,40.02,49.4,996,12.6,263.83,0.72,0.28,23,60,3,-14,,,
15,22,28,41.24433517,-7.114769459,-97,-555.34,-97.07,-554.51,153.8,40.02,49.4,996,12.6,265.41,0.72,0.28,23,60,3,-14,,,
15,22,28.4063,41.24433517,-7.114771366,-97.19,-555.36,-97.27,-554.48,153.8,39.67,49.4,996,12.6,265.39,0.72,0.28,23,60,3,-14,,,
15,22,28.7969,41.24433517,-7.11477375,-97.37,-555.37,-97.47,-554.46,153.8,39.67,49.4,996,12.7,264.3,0.75,0.28,23,60,3,-14,,,
15,22,29.2969,41.24433517,-7.114775658,-97.5,-555.38,-97.59,-554.51,153.7,39.4,49.4,996,12.8,264.54,0.75,0.28,23,60,3,-14,,,
15,22,29.7031,41.24432755,-7.114776611,-97.62,-556.62,-97.74,-555.77,153.7,39.4,49.4,996,12.8,262.65,0.81,0.28,23,60,3,-14,,,
15,22,30.0938,41.24432755,-7.114779472,-97.87,-556.64,-97.99,-555.84,153.7,39.4,49.4,996,12.8,261.77,0.81,0.28,23,60,3,-14,,,
15,22,30.4063,41.24432755,-7.114780903,-97.93,-556.65,-98.05,-555.88,153.7,39.24,49.4,996,12.8,261.67,0.78,0.28,23,60,3,-14,,,
15,22,30.7969,41.24432755,-7.114781857,-97.99,-556.32,-98.1,-555.51,153.7,39.24,49.4,996,12.8,262.54,0.78,0.28,23,60,3,-14,,,
15,22,31.5938,41.24432755,-7.114785671,-98.37,-556.35,-98.49,-555.52,153.7,38.63,49.4,996,12.9,262.12,0.77,0.28,23,60,3,-14,,,
15,22,31.9063,41.24432755,-7.114786625,-98.43,-556.36,-98.51,-555.53,153.7,38.63,49.4,996,12.9,265.15,0.77,0.28,23,60,3,-14,,,
15,22,32.2031,41.24432755,-7.114787579,-98.49,-556.55,-98.62,-555.66,153.6,38.61,49.4,996,12.9,262.23,0.77,0.28,23,60,3,-14,,,
15,22,32.5,41.24432755,-7.114789963,-98.68,-556.57,-98.78,-555.65,153.6,38.61,49.4,996,12.9,264.08,0.77,0.28,23,60,3,-14,,,
15,22,32.9063,41.24432755,-7.11479187,-98.86,-556.58,-98.98,-555.66,153.6,39.08,49.4,996,12.9,262.86,0.69,0.28,23,60,3,-14,,,
15,22,33.2031,41.24432755,-7.114792824,-98.92,-556.59,-99.09,-555.72,153.6,39.08,49.4,996,12.9,259.46,0.69,0.28,23,60,3,-14,,,
15,22,33.5,41.24432755,-7.114793777,-98.99,-556.59,-99.09,-555.69,153.6,39.08,49.4,996,12.9,263.92,0.69,0.28,23,60,3,-14,,,
15,22,33.9063,41.24431992,-7.114796162,-99.23,-557.51,-99.44,-556.58,153.6,38.58,49.4,996,12.9,257.85,0.78,0.28,23,60,3,-14,,,
15,22,34.0938,41.24431992,-7.114797115,-99.3,-557.51,-99.35,-556.46,153.6,38.58,49.4,996,12.8,267.53,0.78,0.28,23,60,3,-14,,,
15,22,34.4063,41.24431992,-7.114799023,-99.42,-557.52,-99.66,-556.49,153.6,38.58,49.4,996,12.8,257.11,0.75,0.28,23,60,3,-14,,,
15,22,34.7031,41.24431992,-7.114799976,-99.55,-557.53,-99.67,-556.45,153.6,38.47,49.4,996,12.8,263.72,0.75,0.28,23,60,3,-14,,,
15,22,35,41.24431992,-7.11480093,-99.61,-557.54,-99.76,-556.48,153.6,38.47,49.4,996,12.8,262.25,0.75,0.34,23,60,4,-14.25,,,
15,22,35.2969,41.24431992,-7.114801884,-99.67,-557.54,-99.83,-556.52,153.5,38.47,49.4,996,12.7,261.26,0.78,0.34,23,60,4,-14.25,,,
15,22,35.5,41.24431992,-7.114802837,-99.73,-557.55,-99.88,-556.53,153.5,38.47,49.4,996,12.7,261.96,0.78,0.34,23,60,4,-14.25,,,
15,22,35.7969,41.24431992,-7.114804268,-99.92,-557.56,-99.97,-556.53,153.5,38.47,49.4,996,12.8,267.47,0.78,0.34,23,60,4,-14.25,,,
15,22,36.0938,41.24431992,-7.114806175,-100.04,-557.57,-100.2,-556.59,153.5,38.47,49.4,996,12.8,261.06,0.78,0.34,23,60,4,-14.25,,,
15,22,36.4063,41.24431992,-7.114807129,-100.1,-557.58,-100.24,-556.56,153.5,38.57,49.4,996,12.8,262.55,0.78,0.34,23,60,4,-14.25,,,
15,22,36.7031,41.24431992,-7.114808083,-100.23,-557.59,-100.35,-556.47,153.5,38.57,49.4,996,12.9,263.94,0.78,0.34,23,60,4,-14.25,,,
15,22,37,41.24431992,-7.11480999,-100.35,-557.6,-100.48,-556.52,153.5,38.57,49.4,996,12.9,263.24,0.77,0.34,23,60,4,-14.25,,,
15,22,37.2969,41.24431992,-7.11481142,-100.48,-557.61,-100.58,-556.56,153.5,38.57,49.4,996,12.9,265.04,0.77,0.34,23,60,4,-14.25,,,
15,22,37.5,41.24431992,-7.114812374,-100.6,-557.62,-100.76,-556.55,153.5,38.33,49.4,996,12.9,262.06,0.77,0.34,23,60,4,-14.25,,,
15,22,37.7969,41.24431992,-7.114813328,-100.66,-557.63,-100.77,-556.58,153.5,38.33,49.4,996,12.9,264.06,0.76,0.34,23,60,4,-14.25,,,
15,22,38.7031,41.24431992,-7.114817142,-101.03,-557.32,-101.07,-556.28,153.5,38.55,49.4,996,12.9,268.29,0,0.34,23,60,4,-14.25,,,
15,22,39,41.24431992,-7.114818096,-101.1,-557.33,-101.15,-556.3,153.5,38.55,49.4,996,12.9,267.6,0,0.34,23,60,4,-14.25,,,
15,22,39.2969,41.24431229,-7.11482048,-101.28,-558.05,-101.39,-557.02,153.4,38.73,49.4,996,12.9,264.22,0.76,0.34,23,60,4,-14.25,,,
15,22,39.5938,41.24431229,-7.114821434,-101.41,-558.06,-101.47,-557.07,153.4,38.73,49.4,996,12.9,266.61,0.76,0.34,23,60,4,-14.25,,,
15,22,39.7969,41.24431229,-7.114822388,-101.47,-558.07,-101.52,-557.12,153.4,38.73,49.4,996,12.9,267.37,0.76,0.34,23,60,4,-14.25,,,
15,22,40.0938,41.24431229,-7.114823341,-101.53,-558.07,-101.59,-557.12,153.4,38.81,49.4,996,12.9,266.75,0.76,0.34,23,60,4,-14.25,,,
15,22,40.2969,41.24431229,-7.114824295,-101.65,-558.08,-101.68,-557.06,153.4,38.81,49.4,996,12.9,268.45,0.76,0.34,23,60,4,-14.25,,,
15,22,40.9063,41.24431229,-7.114827633,-101.84,-558.1,-101.9,-557.09,153.4,38.88,49.4,996,12.9,266.97,0.74,0.34,23,60,4,-14.25,,,
15,22,41.2031,41.24431229,-7.114828587,-101.96,-558.11,-102.04,-557.12,153.4,38.88,49.4,996,12.8,265.77,0.74,0.34,23,60,4,-14.25,,,
15,22,41.5,41.24431229,-7.114830494,-102.09,-558.12,-102.11,-557.18,153.4,38.88,49.4,996,12.8,269.19,0.74,0.34,23,60,4,-14.25,,,
15,22,41.7969,41.24431229,-7.114831448,-102.15,-558.12,-102.21,-557.22,153.4,38.83,49.4,996,12.8,266.39,0.79,0.34,23,60,4,-14.25,,,
15,22,42.0938,41.24431229,-7.114833355,-102.34,-558.14,-102.39,-557.22,153.4,38.83,49.4,996,12.8,267.51,0.79,0.34,23,60,4,-14.25,,,
15,22,42.4063,41.24431229,-7.114834785,-102.46,-558.15,-102.56,-557.19,153.4,38.83,49.4,996,12.7,264.32,0.79,0.34,23,60,4,-14.25,,,
15,22,42.5938,41.24431229,-7.114835739,-102.52,-558.15,-102.54,-557.21,153.3,38.9,49.4,996,12.7,268.81,0.75,0.34,23,60,4,-14.25,,,
15,22,42.9063,41.24431229,-7.114836693,-102.65,-558.16,-102.74,-557.19,153.3,38.9,49.4,996,12.7,264.79,0.75,0.34,23,60,4,-14.25,,,
15,22,43.0938,41.24431229,-7.114837646,-102.71,-558.17,-102.77,-557.2,153.3,38.9,49.4,996,12.7,267.02,0.75,0.34,23,60,4,-14.25,,,
15,22,43.4063,41.24431229,-7.114839554,-102.83,-558.18,-102.91,-557.22,153.3,38.9,49.4,996,12.7,265.39,0.79,0.34,23,60,4,-14.25,,,
15,22,43.9063,41.24431229,-7.114841938,-103.08,-558.2,-103.11,-557.23,153.3,38.97,49.4,996,12.7,268.28,0.79,0.34,23,60,4,-14.25,,,
15,22,44.0938,41.24431229,-7.114841938,-103.08,-558.2,-103.1,-557.24,153.3,38.97,49.4,996,12.7,268.9,0.79,0.34,23,60,4,-14.25,,,
15,22,44.4063,41.24430466,-7.114843845,-103.2,-559.11,-103.22,-558.18,153.3,39.5,49.4,996,12.7,269.13,0.79,0.34,23,60,4,-14.25,,,
15,22,44.7031,41.24430466,-7.114844799,-103.33,-559.12,-103.38,-558.22,153.3,39.5,49.4,996,12.7,267.28,0.79,0.34,23,60,4,-14.25,,,
15,22,44.9063,41.24430466,-7.114845753,-103.39,-559.12,-103.49,-558.23,153.3,39.5,49.4,996,12.7,264.19,0.79,0.34,23,60,4,-14.25,,,
15,22,45.4063,41.24430466,-7.114846706,-103.45,-559.13,-103.52,-558.22,153.3,39.39,49.4,996,12.6,265.8,0.76,0.34,23,60,4,-14.25,,,
15,22,45.7031,41.24430466,-7.11484766,-103.51,-559.13,-103.59,-558.21,153.3,39.39,49.4,996,12.6,265.38,0.76,0.34,23,60,4,-14.25,,,
15,23,48.2969,41.24425507,-7.115009785,-117.16,-564.49,-117.32,-563.6,152.5,38.18,49.1,996,13.2,260.29,0.71,0.39,23,60,9,-14.5,,,
15,23,48.5938,41.24425507,-7.115010738,-117.22,-564.5,-117.29,-563.6,152.5,38.18,49.1,996,13.2,266.19,0.71,0.39,23,60,9,-14.5,,,
15,23,48.9063,41.24424744,-7.115011692,-117.28,-565.02,-117.37,-564.09,152.5,38.18,49.1,996,13.1,265.02,0.71,0.39,23,60,9,-14.5,,,
15,23,49.4063,41.24424744,-7.115012646,-117.41,-565.03,-117.45,-564.1,152.5,38.72,49.1,996,13.1,267.97,0.71,0.39,23,60,9,-14.5,,,
15,23,49.7031,41.24424744,-7.115014553,-117.53,-565.04,-117.57,-564.14,152.5,38.72,49.1,996,13.1,268.01,0.71,0.39,23,60,9,-14.5,,,
15,23,49.9063,41.24424744,-7.11501646,-117.72,-565.06,-117.91,-564.18,152.5,38.72,49.1,996,13.1,258.36,0.81,0.39,23,60,9,-14.5,,,
15,23,50.2969,41.24424744,-7.115017891,-117.84,-565.07,-117.93,-564.14,152.5,38,49.1,996,13.2,264.88,0.81,0.39,23,60,9,-14.5,,,
15,23,50.5,41.24424744,-7.115017891,-117.84,-565.07,-117.97,-564.12,152.5,38,49.1,996,13.2,262.8,0.81,0.39,23,60,9,-14.5,,,
15,23,50.7969,41.24424744,-7.115018845,-117.9,-565.07,-117.96,-564.21,152.5,38,49.1,996,13.2,266.31,0.74,0.39,23,60,9,-14.5,,,
15,23,51,41.24424744,-7.115020752,-118.09,-565.09,-118.21,-564.36,152.4,38.43,49.1,996,13.2,261.11,0.74,0.39,23,60,9,-14.5,,,
15,23,51.2969,41.24424744,-7.115021706,-118.15,-565.09,-118.22,-564.38,152.4,38.43,49.1,996,13.3,264.5,0.74,0.39,23,60,9,-14.5,,,
15,23,51.5938,41.24424744,-7.115022659,-118.21,-565.1,-118.27,-564.12,152.4,38.43,49.1,996,13.2,266.7,0.7,0.39,23,60,9,-14.5,,,
15,23,52,41.24424744,-7.115025043,-118.4,-565.11,-118.5,-564.23,152.4,37.61,49.1,996,13.2,263.87,0.7,0.39,23,60,9,-14.5,,,
15,23,52.2969,41.24424744,-7.115026951,-118.58,-565.13,-118.59,-564.26,152.4,37.61,49.1,996,13.2,269.38,0.76,0.39,23,60,9,-14.5,,,
15,23,52.5938,41.24424744,-7.115027905,-118.65,-565.13,-118.8,-564.19,152.4,37.61,49.1,996,13.2,261.56,0,0.39,23,60,9,-14.5,,,
15,23,52.9063,41.24424744,-7.115028858,-118.77,-565.14,-118.9,-564.16,152.4,37.65,49.1,996,13.2,262.69,0,0.39,23,60,9,-14.5,,,
15,23,53.0938,41.24424744,-7.115029812,-118.83,-565.15,-118.81,-564.17,152.4,37.65,49.1,996,13.2,271.63,0,0.39,23,60,9,-14.5,,,
15,23,53.4063,41.24424744,-7.115031719,-118.96,-565.16,-119.05,-564.19,152.4,37.65,49.1,996,13.2,265.31,0,0.39,23,60,9,-14.5,,,
15,23,53.5938,41.24424744,-7.115031719,-118.96,-565.16,-119.08,-564.17,152.4,37.65,49.1,996,13.2,263.11,0,0.39,23,60,9,-14.5,,,
15,23,53.9063,41.24424744,-7.11503315,-119.08,-565.17,-119.14,-564.19,152.4,37.72,49.1,996,13.2,267.05,0,0.39,23,60,9,-14.5,,,
15,23,54.0938,41.24424744,-7.115034103,-119.14,-565.17,-119.22,-564.2,152.4,37.72,49.1,996,13.2,265.7,0.71,0.39,23,60,9,-14.5,,,
15,23,54.5,41.24424744,-7.115036011,-119.33,-565.19,-119.41,-564.25,152.4,37.72,49.1,996,13.2,265.29,0.71,0.39,23,60,9,-14.5,,,
15,23,55,41.24423981,-7.115036964,-119.45,-565.76,-119.54,-564.83,152.4,38.44,49.1,996,13.2,264.99,0.66,0.39,23,60,9,-14.5,,,
15,23,55.2969,41.24423981,-7.115037918,-119.58,-565.77,-119.65,-564.82,152.4,38.44,49.1,996,13.2,266.03,0.66,0.39,23,60,9,-14.5,,,
15,23,55.5938,41.24423981,-7.115040302,-119.76,-565.79,-119.89,-564.83,152.4,38.74,49.1,996,13.2,262.73,0.66,0.39,23,60,9,-14.5,,,
15,23,55.7969,41.24423981,-7.115040302,-119.76,-565.79,-119.83,-564.83,152.4,38.74,49.1,996,13.2,266.05,0.68,0.39,23,60,9,-14.5,,,
15,23,56,41.24423981,-7.115041256,-119.82,-565.79,-119.92,-564.81,152.4,38.74,49.1,996,13.2,264.37,0.68,0.39,23,60,9,-14.5,,,
15,23,56.2969,41.24423981,-7.11504221,-119.89,-565.8,-119.96,-564.83,152.4,38.57,49.1,996,13.1,266.17,0.68,0.39,23,60,9,-14.5,,,
15,23,56.5938,41.24423981,-7.115043163,-119.95,-565.8,-120.05,-564.84,152.4,38.57,49.1,996,13.1,264.25,0.78,0.39,23,60,9,-14.5,,,
15,23,56.9063,41.24423981,-7.115044117,-120.07,-565.82,-120.16,-564.9,152.4,38.57,49.1,996,13,264.96,0.78,0.39,23,60,9,-14.5,,,
15,23,57.2031,41.24423981,-7.115045071,-120.13,-565.82,-120.15,-564.89,152.4,38.81,49.1,996,12.9,268.87,0.78,0.39,23,60,9,-14.5,,,
15,23,57.4063,41.24423981,-7.115046024,-120.2,-565.83,-120.36,-564.86,152.4,38.81,49.1,996,12.9,260.72,0.78,0.39,23,60,9,-14.5,,,
15,23,57.5938,41.24423981,-7.115046978,-120.32,-565.84,-120.42,-564.84,152.4,38.81,49.1,996,12.9,264.45,0.78,0.39,23,60,9,-14.5,,,
15,23,57.9063,41.24423981,-7.115048409,-120.38,-565.84,-120.43,-564.9,152.4,38.81,49.1,996,12.9,267.36,0.78,0.39,23,60,9,-14.5,,,
15,23,58.2031,41.24423981,-7.115050316,-120.57,-565.86,-120.63,-564.95,152.4,38.85,49.1,996,12.8,266.28,0.82,0.39,23,60,9,-14.5,,,
15,23,58.4063,41.24423981,-7.11505127,-120.63,-565.86,-120.7,-564.98,152.5,38.85,49.1,996,12.8,265.69,0.82,0.39,23,60,9,-14.5,,,
15,23,58.5938,41.24423981,-7.115052223,-120.69,-565.87,-120.78,-564.99,152.4,38.85,49.1,996,12.8,264.57,0.82,0.39,23,60,9,-14.5,,,
15,23,58.9063,41.24423981,-7.115053177,-120.82,-565.88,-120.9,-565.02,152.4,38.85,49.1,996,12.8,265.35,0.83,0.39,23,60,9,-14.5,,,
15,23,59.0938,41.24423981,-7.115054131,-120.88,-565.88,-120.93,-565.05,152.4,38.7,49.1,996,12.8,266.86,0.83,0.39,23,60,9,-14.5,,,
15,23,59.4063,41.24423981,-7.115055561,-120.94,-565.89,-121,-565,152.4,38.7,49.1,996,12.8,266.68,0.83,0.39,23,60,9,-14.5,,,
15,23,59.7031,41.24423981,-7.115057468,-121.13,-565.9,-121.27,-565.02,152.4,38.7,49.1,996,12.8,261.26,0.81,0.39,23,60,9,-14.5,,,
15,24,0,41.24423981,-7.115058422,-121.19,-565.91,-121.25,-565.04,152.4,38.52,49.1,996,12.8,266.26,0.81,0.39,23,60,9,-14.5,,,
15,24,0.5,41.24423981,-7.115059376,-121.31,-565.92,-121.34,-564.94,152.5,38.52,49.1,996,12.8,268.41,0.81,0.39,23,60,9,-14.5,,,
15,24,0.703125,41.24423981,-7.115060329,-121.37,-565.92,-121.41,-564.9,152.5,38.32,49.1,996,12.9,268,0.81,0.39,23,60,9,-14.5,,,
15,24,0.90625,41.24422836,-7.115061283,-121.44,-567.53,-121.59,-566.51,152.5,38.32,49.1,996,12.9,262.03,0.81,0.39,23,60,9,-14.5,,,
15,24,1.20313,41.24422836,-7.115063667,-121.62,-567.55,-121.8,-566.55,152.5,38.32,49.1,996,13,260.28,0.81,0.39,23,60,9,-14.5,,,
15,24,1.5,41.24422836,-7.115064621,-121.68,-567.55,-121.77,-566.56,152.5,38.32,49.1,996,13,265.4,0.81,0.39,23,60,9,-14.5,,,
15,24,1.79688,41.24422836,-7.115065575,-121.81,-567.56,-121.89,-566.8,152.5,38.85,49.1,996,13,264.09,0.81,0.39,23,60,9,-14.5,,,
15,24,2.09375,41.24422836,-7.115067482,-121.93,-567.57,-122.01,-566.86,152.5,38.85,49.1,996,13,263.67,0.82,0.39,23,60,9,-14.5,,,
15,24,2.5,41.24422836,-7.115068436,-122.06,-567.58,-122.19,-566.86,152.5,39.01,49.1,996,13,259.98,0.82,0.39,23,60,9,-14.5,,,
15,24,2.79688,41.24422836,-7.115069389,-122.12,-567.59,-122.19,-566.74,152.5,39.01,49.1,996,13,265.84,0.75,0.39,23,60,9,-14.5,,,
15,24,3.20313,41.24422836,-7.11507082,-122.24,-567.6,-122.36,-566.69,152.5,38.87,49.1,996,13,262.68,0.75,0.39,23,60,9,-14.5,,,
15,24,3.59375,41.24422836,-7.115072727,-122.37,-567.61,-122.57,-566.68,152.4,38.87,49.1,996,13,258.24,0.75,0.39,23,60,9,-14.5,,,
15,24,3.90625,41.24422836,-7.115073681,-122.49,-567.62,-122.65,-566.68,152.4,38.87,49.1,996,13,260.76,0.83,0.39,23,60,9,-14.5,,,
15,24,4.20313,41.24422836,-7.115074635,-122.55,-567.62,-122.66,-566.71,152.4,38.76,49.1,996,13,263.21,0.83,0.39,23,60,9,-14.5,,,
15,24,4.5,41.24422836,-7.115076542,-122.68,-567.63,-122.82,-566.89,152.4,38.76,49.1,996,13,259.97,0.82,0.39,23,60,9,-14.5,,,
15,24,4.90625,41.24422836,-7.115077496,-122.8,-567.64,-122.91,-566.86,152.5,38.76,49.1,996,13,262.34,0.82,0.39,23,60,9,-14.5,,,
15,24,5.29688,41.24422836,-7.115078926,-122.92,-567.65,-123.09,-566.7,152.4,38.76,49.1,996,13,260.35,0.82,0.39,23,60,9,-14.5,,,
15,24,5.59375,41.24422836,-7.11507988,-122.99,-567.66,-123.12,-566.68,152.4,38.76,49.1,996,13,262.83,0.82,0.39,23,60,9,-14.5,,,
15,24,6,41.24422836,-7.115080833,-123.05,-567.66,-123.19,-566.68,152.5,38.29,49.1,996,13,261.97,0.82,0.39,23,60,9,-14.5,,,
15,24,6.29688,41.24422073,-7.115082741,-123.24,-568.2,-123.4,-567.26,152.5,38.29,49.1,996,12.9,260.65,0.83,0.39,23,60,9,-14.5,,,
15,24,6.59375,41.24422073,-7.115083694,-123.3,-568.2,-123.46,-567.27,152.5,38.29,49.1,996,12.9,260.82,0.83,0.39,23,60,9,-14.5,,,
15,24,6.90625,41.24422073,-7.115084648,-123.36,-568.21,-123.52,-567.44,152.5,38.38,49.1,996,12.9,258.82,0.83,0.39,23,60,9,-14.5,,,
15,24,7.09375,41.24422073,-7.115084648,-123.36,-568.21,-123.45,-567.46,152.5,38.38,49.1,996,12.9,263.4,0.83,0.39,23,60,9,-14.5,,,
15,24,7.40625,41.24422073,-7.115086079,-123.55,-568.23,-123.6,-567.51,152.5,38.38,49.1,996,12.9,266.18,0.83,0.39,23,60,9,-14.5,,,
15,24,7.70313,41.24422073,-7.115087032,-123.61,-568.23,-123.72,-567.33,152.5,38.27,49.1,996,12.9,263.54,0.73,0.39,23,60,9,-14.5,,,
15,24,8.09375,41.24422073,-7.11508894,-123.73,-568.24,-123.86,-567.22,152.5,38.27,49.1,996,12.9,262.9,0.73,0.39,23,60,9,-14.5,,,
15,24,8.40625,41.24422073,-7.115089893,-123.86,-568.25,-124,-567.22,152.5,38.27,49.1,996,12.9,262.38,0.73,0.39,23,60,9,-14.5,,,
15,24,8.70313,41.24422073,-7.115090847,-123.92,-568.26,-124.07,-567.22,152.5,38.45,49.1,996,12.9,262.13,0.73,0.39,23,60,9,-14.5,,,
15,24,9,41.24422073,-7.115092754,-124.1,-567.94,-124.24,-566.95,152.5,38.45,49.1,996,12.9,262.22,0.77,0.39,23,60,9,-14.5,,,
15,24,9.20313,41.24422073,-7.115094185,-124.29,-567.95,-124.45,-567.01,152.5,38.45,49.1,996,12.9,260.44,0.77,0.39,23,60,9,-14.5,,,
15,24,9.5,41.24422073,-7.115095139,-124.35,-567.96,-124.46,-567.05,152.5,38.8,49.1,996,12.9,263.46,0.77,0.39,23,60,9,-14.5,,,
15,24,9.79688,41.24422073,-7.115096092,-124.41,-567.96,-124.52,-567.04,152.5,38.8,49.1,996,12.8,263.32,0.77,0.39,23,60,9,-14.5,,,
15,24,10,41.24422073,-7.115097046,-124.48,-567.97,-124.62,-567.02,152.5,38.8,49.1,996,12.8,262.19,0.77,0.39,23,60,9,-14.5,,,
15,24,10.2969,41.24422073,-7.115098,-124.6,-567.98,-124.73,-567.02,152.5,38.8,49.1,996,12.8,262.52,0.8,0.39,23,60,9,-14.5,,,
15,24,10.5,41.24422073,-7.115098953,-124.66,-567.99,-124.81,-567.03,152.5,38.8,49.1,996,12.8,261.47,0.8,0.39,23,60,9,-14.5,,,
15,24,10.7969,41.24422073,-7.115099907,-124.72,-567.99,-124.83,-566.96,152.5,38.8,49.1,996,12.8,264.14,0.8,0.39,23,60,9,-14.5,,,
15,24,11.0938,41.24422073,-7.115101337,-124.85,-568,-125.01,-567.01,152.5,38.8,49.1,996,12.8,261.28,0.79,0.32,23,60,10,-15.25,,,
15,24,11.2969,41.24422073,-7.115101337,-124.85,-568,-124.94,-567.01,152.5,39.38,49.1,996,12.8,265.27,0.79,0.32,23,60,10,-15.25,,,
15,24,11.5938,41.2442131,-7.115102291,-124.91,-568.9,-125.02,-568.01,152.5,39.38,49.1,996,12.8,263.44,0.79,0.32,23,60,10,-15.25,,,
15,24,11.7969,41.2442131,-7.115103245,-125.03,-568.91,-125.18,-568.04,152.5,39.38,49.1,996,12.8,260.47,0.79,0.32,23,60,10,-15.25,,,
15,24,12,41.2442131,-7.115104198,-125.03,-568.91,-125.13,-568,152.5,39.38,49.1,996,12.8,263.77,0.83,0.32,23,60,10,-15.25,,,
15,24,12.2031,41.2442131,-7.115104198,-125.03,-568.91,-125.12,-567.93,152.5,38.81,49.1,996,12.8,264.84,0.83,0.32,23,60,10,-15.25,,,
15,24,12.5,41.2442131,-7.115106106,-125.22,-568.93,0,0,152.5,38.81,49.1,996,12.8,261.27,0.83,0.32,23,60,10,-15.25,,,
15,24,12.7031,41.2442131,-7.115106106,-125.22,-568.93,-125.3,-567.85,152.5,0,49.1,996,12.8,266.31,0,0.32,23,60,10,-15.25,,,
15,24,12.9063,41.2442131,-7.115107059,-125.28,-568.93,-125.33,-567.83,152.6,38.42,49.1,996,12.8,267.55,0.81,0.32,23,60,10,-15.25,,,
15,24,13.5,41.2442131,-7.115109444,-125.47,-568.95,-125.57,-568.08,152.6,38.42,49.1,996,12.9,264.03,0.81,0.32,23,60,10,-15.25,,,
15,24,13.9063,41.2442131,-7.115111351,-125.65,-568.96,-125.76,-568.11,152.6,38.01,49.1,996,12.9,263.32,0.81,0.32,23,60,10,-15.25,,,
15,24,14.2031,41.2442131,-7.115112305,-125.72,-568.97,-125.8,-568.1,152.6,38.01,49.1,996,12.9,265.4,0.81,0.32,23,60,10,-15.25,,,
15,24,14.5,41.2442131,-7.115114212,-125.9,-568.98,-126,-567.98,152.6,38.01,49.1,996,12.9,264.56,0.76,0.32,23,60,10,-15.25,,,
15,24,14.7969,41.2442131,-7.115115166,-125.96,-568.99,-126.05,-567.97,152.6,38.08,49.1,996,12.9,265.1,0.76,0.32,23,60,10,-15.25,,,
15,24,15.0938,41.2442131,-7.115116596,-126.09,-569,-126.23,-567.94,152.6,38.08,49.1,996,12.9,262.75,0.8,0.32,23,60,10,-15.25,,,
15,24,15.4063,41.2442131,-7.11511755,-126.15,-569,-126.26,-567.94,152.6,38.08,49.1,996,12.9,264.35,0.8,0.32,23,60,10,-15.25,,,
15,24,15.7031,41.2442131,-7.115118504,-126.27,-569.01,-126.44,-567.96,152.6,38.24,49.1,996,12.8,261.11,0.8,0.32,23,60,10,-15.25,,,
15,24,16,41.2442131,-7.115119457,-126.34,-569.02,-126.44,-568.03,152.6,38.24,49.1,996,12.8,264.52,0.77,0.32,23,60,10,-15.25,,,
15,24,16.2969,41.2442131,-7.115120411,-126.4,-569.02,-126.52,-568.04,152.6,38.24,49.1,996,12.8,263.32,0.77,0.32,23,60,10,-15.25,,,
15,24,16.5938,41.2442131,-7.115122318,-126.58,-569.04,-126.78,-567.95,152.6,38.03,49.1,996,12.8,259.86,0.77,0.32,23,60,10,-15.25,,,
