Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRI,Row,Irrig,Space,Scholand,NDVI_PRI_INDEX
11,22,57.6016,41.24432755,-7.11477232,-97.25,-556.4,-97.35,-555.64,154.2,31.93,41.1,998,22.3,262.83,0.75,-1,23,60,3,-6,-0.75
11,22,58,41.24432755,-7.114774704,-97.44,-556.42,-97.55,-555.59,154.2,31.93,41.1,998,22.4,262.86,0.75,0.33,23,60,3,-6,0.2475
11,22,58.7969,41.24432755,-7.114777565,-97.68,-556.44,-97.81,-555.57,154.2,31.52,41.1,998,22.4,261.81,0.8,0.29,23,60,3,-6,0.232
11,22,59.2031,41.24432755,-7.114779472,-97.87,-556.46,-97.91,-555.61,154.2,31.01,41.1,998,22.3,267.71,0.0087,0.29,23,60,3,-6,0.002523
11,22,59.7031,41.24432755,-7.114781857,-97.99,-556.47,-98.09,-555.62,154.2,31.01,41.1,998,22.3,263.97,0.0087,0.29,23,60,3,-6,0.002523
11,23,0,41.24432755,-7.11478281,-98.12,-556.48,-98.18,-555.71,154.2,30.75,41.1,998,22.3,266.19,0.0087,0.29,23,60,3,-6,0.002523
11,23,0.398438,41.24432755,-7.114784718,-98.24,-556.49,-98.35,-555.75,154.1,30.75,41.1,998,22.3,261.76,0.0087,0.27,23,60,3,-6,0.002349
11,23,0.796875,41.24432755,-7.114786625,-98.43,-556.5,-98.52,-555.71,154.1,30.54,41.1,998,22.3,263.95,0.0087,0.27,23,60,3,-6,0.002349
11,23,1.89844,41.24431992,-7.11479187,-98.86,-557.43,-98.99,-556.59,154.1,31.08,41.1,998,22.3,261.71,0.77,0.12,23,60,3,-6,0.0924
11,23,2.29688,41.24431992,-7.114792824,-98.93,-557.44,-98.99,-556.58,154.1,31.08,41.1,998,22.3,266.16,0.74,0.12,23,60,3,-6,0.0888
11,23,2.60156,41.24431992,-7.114793777,-98.99,-557.44,-99.08,-556.59,154.1,31.88,41.1,998,22.3,264.44,0.74,0.17,23,60,3,-6,0.1258
11,23,2.79688,41.24431992,-7.114796162,-99.24,-557.46,-99.4,-556.62,154.1,31.88,41.1,998,22.3,259.73,0.74,-1,23,60,3,-6,-0.74
11,23,3.10156,41.24431992,-7.114797115,-99.3,-557.47,-99.34,-556.67,154.1,31.88,41.1,998,22.3,267.18,0.76,-1,23,60,3,-6,-0.76
11,23,3.39844,41.24431992,-7.114799023,-99.42,-557.48,-99.54,-556.65,154.1,31.09,41.1,998,22.3,262.33,0.76,-1,23,60,3,-6,-0.76
11,23,3.70313,41.24431992,-7.114799976,-99.55,-557.49,-99.65,-556.52,154.1,31.09,41.1,998,22.3,264.65,0.76,-1,23,60,3,-6,-0.76
11,23,4.10156,41.24431992,-7.114801884,-99.67,-557.5,-99.85,-556.55,154,31.09,41.1,998,22.2,259.61,0.75,-1,23,60,3,-6,-0.75
11,23,4.39844,41.24431992,-7.114802837,-99.73,-557.5,-99.88,-556.53,154,30.09,41.1,998,22.2,261.69,0.75,0.31,23,60,3,-6,0.2325
11,23,4.60156,41.24431992,-7.114802837,-99.73,-557.69,-99.82,-556.69,154,30.09,41.1,998,22.3,265.16,0.8,0.31,23,60,3,-6,0.248
11,23,4.89844,41.24431992,-7.114805222,-99.98,-557.71,-100.17,-556.76,154,30.09,41.1,998,22.3,259.25,0,0.31,23,60,3,-6,0
11,23,5.10156,41.24431992,-7.114806175,-100.04,-557.72,-100.19,-556.8,154,30.09,41.1,998,22.3,261.39,0,0.29,23,60,3,-6,0
11,23,5.29688,41.24431992,-7.114806175,-100.04,-557.72,-100.16,-556.8,154,29.95,41.1,998,22.3,262.86,0,0.29,23,60,3,-6,0
11,23,5.60156,41.24431992,-7.114808083,-100.23,-557.73,-100.37,-556.78,154,29.95,41.1,998,22.3,262.07,0,0.29,23,60,4,-8,0
11,23,5.79688,41.24431992,-7.114809036,-100.29,-557.74,-100.4,-556.86,154,29.95,41.1,998,22.3,262.97,0,0.25,23,60,4,-8,0
11,23,6.20313,41.24431992,-7.11481142,-100.48,-557.75,-100.63,-556.82,154,30.58,41.1,998,22.4,261.49,0,0.25,23,60,4,-8,0
11,23,6.5,41.24431229,-7.114812374,-100.6,-558.28,-100.73,-557.27,154,30.58,41.1,998,22.4,262.97,0.79,0.25,23,60,4,-8,0.1975
11,23,6.79688,41.24431229,-7.114813328,-100.66,-558.29,-100.77,-557.3,154,30.58,41.1,998,22.6,263.92,0.79,0.24,23,60,4,-8,0.1896
11,23,7,41.24431229,-7.114814281,-100.72,-558.29,-100.8,-557.33,154,29.66,41.1,998,22.6,265.32,0.79,0.24,23,60,4,-8,0.1896
11,23,7.29688,41.24431229,-7.114815235,-100.79,-558.3,-100.88,-557.33,154,29.66,41.1,998,22.7,265.12,0.78,0.24,23,60,4,-8,0.1872
11,23,7.5,41.24431229,-7.114816189,-100.97,-557.98,-101.04,-557.01,154,29.66,41.1,998,22.7,265.99,0.78,0.24,23,60,4,-8,0.1872
11,23,7.79688,41.24431229,-7.114818096,-101.1,-557.99,-101.22,-557.1,153.9,29.66,41.1,998,22.9,262.94,0.78,0.24,23,60,4,-8,0.1872
11,23,8,41.24431229,-7.114819527,-101.22,-558,-101.28,-557.09,153.9,30.94,41.1,998,22.9,266.33,0.8,0.24,23,60,4,-8,0.192
11,23,8.29688,41.24431229,-7.11482048,-101.28,-558.01,-101.42,-557.06,153.9,30.94,41.1,998,22.9,261.74,0.8,0.33,23,60,4,-8,0.264
11,23,8.60156,41.24431229,-7.114821434,-101.41,-558.02,-101.47,-557.07,153.9,30.94,41.2,998,23,266.48,0.8,0.33,23,60,4,-8,0.264
11,23,8.89844,41.24431229,-7.114822388,-101.47,-558.02,-101.61,-557.09,153.9,30.59,41.2,998,23,262.01,0.82,0.33,23,60,4,-8,0.2706
11,23,9.20313,41.24431229,-7.114823341,-101.53,-558.03,-101.64,-557.09,153.9,30.59,41.2,998,23,263.89,0.82,0.15,23,60,4,-8,0.123
11,23,9.5,41.24431229,-7.114824295,-101.65,-558.04,-101.76,-557.15,153.9,30.59,41.2,998,23,263.21,0.82,0.15,23,60,4,-8,0.123
11,23,9.70313,41.24431229,-7.114825249,-101.72,-558.04,-101.78,-557.15,153.9,31,41.2,998,23,266.56,0.82,0.15,23,60,4,-8,0.123
11,23,10,41.24431229,-7.114827633,-101.84,-558.05,-101.98,-557.13,153.9,31,41.2,998,23,261.65,0.82,0.32,23,60,4,-8,0.2624
11,23,10.2969,41.24431229,-7.114828587,-101.96,-558.25,-102.09,-557.35,153.8,31,41.2,998,23.1,261.94,0.7,0.32,23,60,4,-8,0.224
11,23,10.6016,41.24431229,-7.11482954,-102.03,-558.26,-102.09,-557.29,153.8,31.15,41.2,998,23.2,266.6,0.7,0.32,23,60,4,-8,0.224
11,23,10.8984,41.24431229,-7.114831448,-102.15,-558.27,-102.3,-557.35,153.8,31.15,41.2,998,23.2,261.26,0.7,0.2,23,60,4,-8,0.14
11,23,11.2031,41.24431229,-7.114832401,-102.21,-558.27,-102.27,-557.39,153.8,31.15,41.2,998,23.3,266.26,0.76,0.2,23,60,4,-8,0.152
11,23,11.3984,41.24431229,-7.114833355,-102.34,-558.28,-102.45,-557.41,153.8,31.23,41.2,998,23.3,263.38,0.76,0.2,23,60,4,-8,0.152
11,23,11.7031,41.24430466,-7.114834785,-102.46,-559.19,-102.51,-558.34,153.7,31.23,41.2,998,23.3,266.93,0.76,0.2,23,60,4,-8,0.152
11,23,12,41.24430466,-7.114836693,-102.65,-559.2,-102.78,-558.27,153.7,31.23,41.2,998,23.3,262.34,0.79,0.2,23,60,4,-8,0.158
11,23,12.2969,41.24430466,-7.114837646,-102.71,-559.21,-102.76,-558.31,153.7,31.05,41.2,998,23.2,267.09,0.79,0.2,23,60,4,-8,0.158
11,23,12.6016,41.24430466,-7.1148386,-102.77,-558.88,-102.88,-557.96,153.7,31.05,41.2,998,23.3,263.38,0.79,0.18,23,60,4,-8,0.1422
11,23,12.8984,41.24430466,-7.114840508,-102.89,-558.89,-102.98,-557.96,153.7,31.05,41.2,998,23.3,264.83,0.79,0.18,23,60,4,-8,0.1422
11,23,13.1016,41.24430466,-7.114841938,-103.08,-558.91,-103.19,-557.97,153.7,31.91,41.2,998,23.2,263.41,0.72,0.18,23,60,4,-8,0.1296
11,23,13.3984,41.24430466,-7.114842892,-103.14,-558.91,-103.21,-557.96,153.7,31.91,41.2,998,23.2,266.29,0.72,0.18,23,60,4,-8,0.1296
11,23,13.6016,41.24430466,-7.114843845,-103.2,-558.92,-103.3,-557.98,153.6,31.91,41.2,998,23.1,264.34,0.72,0.18,23,60,4,-8,0.1296
11,23,13.8984,41.24430466,-7.114844799,-103.33,-558.93,-103.4,-557.96,153.6,31.91,41.2,998,23.1,266.04,0.72,0.18,23,60,4,-8,0.1296
11,23,14.1016,41.24430466,-7.114845753,-103.39,-558.93,-103.44,-558.04,153.6,31.05,41.2,998,23,267.06,0.72,0.27,23,60,4,-8,0.1944
11,23,14.5,41.24430466,-7.11484766,-103.51,-558.94,-103.61,-558.08,153.6,31.05,41.2,998,23,263.59,0.76,0.27,23,60,4,-8,0.2052
11,23,14.7969,41.24430466,-7.114848614,-103.58,-558.95,-103.66,-558.09,153.6,31.05,41.2,998,23,264.87,0.76,0.27,23,60,4,-8,0.2052
11,23,15,41.24430466,-7.114848614,-103.58,-558.95,-103.68,-558.09,153.6,31.56,41.2,998,23,263.95,0.76,0.2,23,60,4,-8,0.152
11,23,15.2969,41.24430466,-7.114848614,-103.58,-558.95,-103.65,-558.09,153.6,31.56,41.2,998,22.9,265.7,0.77,0.2,23,60,4,-8,0.154
11,23,15.6016,41.24430466,-7.114848614,-103.58,-558.95,-103.64,-558.08,153.6,31.56,41.2,998,22.8,266.16,0.77,0.2,23,60,4,-8,0.154
11,23,15.8984,41.24430466,-7.114848614,-103.58,-558.95,-103.65,-558.08,153.6,32,41.2,998,22.8,265.89,0.77,0.2,23,60,4,-8,0.154
11,23,16.2031,41.24430466,-7.114848614,-103.58,-558.95,-103.64,-558.09,153.6,32,41.2,998,22.9,266.16,0.77,0.2,23,60,4,-8,0.154
11,23,16.5,41.24430466,-7.114848614,-103.58,-558.95,-103.65,-558.08,153.6,32,41.2,998,22.9,266.04,0.77,0.25,23,60,4,-8,0.1925
11,24,27.6016,41.24424744,-7.115006447,-116.79,-565.12,-116.92,-564.31,152.9,30.33,41.6,998,21,261.24,0.82,0.42,23,60,9,-8.75,0.3444
11,24,27.8984,41.24424744,-7.115007401,-116.85,-565.13,-116.92,-564.21,152.9,30.33,41.6,998,21,265.82,0.82,0.22,23,60,9,-8.75,0.1804
11,24,28.2031,41.24424744,-7.115008354,-117.03,-564.81,-117.09,-563.95,152.9,30.33,41.6,998,20.9,266.56,0.82,0.22,23,60,9,-8.75,0.1804
11,24,29,41.24424744,-7.115012646,-117.41,-564.84,-117.55,-563.89,152.9,31.6,41.6,998,20.9,261.87,0.82,0.22,23,60,9,-8.75,0.1804
11,24,29.2969,41.24424744,-7.115013599,-117.47,-564.85,-117.65,-563.87,152.9,31.6,41.6,998,20.9,259.84,0.82,0.22,23,60,9,-8.75,0.1804
11,24,29.6016,41.24424744,-7.115013599,-117.47,-564.85,-117.61,-563.82,152.9,30.81,41.6,998,20.9,262.65,0.82,0.21,23,60,9,-8.75,0.1722
11,24,29.7969,41.24424744,-7.115014553,-117.53,-564.85,-117.62,-563.91,152.9,30.81,41.6,998,20.9,264.6,0.82,0.21,23,60,9,-8.75,0.1722
11,24,30.1016,41.24424744,-7.115017891,-117.84,-564.88,-118.05,-563.97,152.8,30.81,41.6,998,21,257.6,0.82,0.21,23,60,9,-8.75,0.1722
11,24,30.2969,41.24424744,-7.115018845,-117.9,-564.88,-118.14,-564.01,152.8,31.09,41.6,998,21,255.17,0.78,0.29,23,60,9,-8.75,0.2262
11,24,30.6016,41.24424744,-7.115018845,-117.9,-564.88,-117.97,-563.94,152.8,31.09,41.6,998,21.2,266.12,0.78,0.29,23,60,9,-8.75,0.2262
11,24,30.8984,41.24424744,-7.115020752,-118.09,-564.9,-118.19,-563.88,152.8,31.09,41.6,998,21.2,264.88,0.78,0.29,23,60,9,-8.75,0.2262
11,24,31.2031,41.24423981,-7.115022659,-118.21,-566.33,-118.33,-565.57,152.8,31.08,41.6,998,21.7,261.05,0.78,0.25,23,60,9,-8.75,0.195
11,24,31.5,41.24423981,-7.115023613,-118.27,-566.33,-118.32,-565.6,152.8,31.08,41.6,998,22,266.41,0.8,0.25,23,60,9,-8.75,0.2
11,24,31.7969,41.24423981,-7.115025043,-118.4,-566.15,-118.49,-565.15,152.8,31.08,41.6,998,22,265.27,0.8,0.25,23,60,9,-8.75,0.2
11,24,32.2031,41.24423981,-7.115026951,-118.58,-566.17,-118.76,-565.23,152.8,30.46,41.6,998,22.1,259.54,0.8,0.11,23,60,9,-8.75,0.088
11,24,32.5,41.24423981,-7.115027905,-118.65,-566.17,-118.69,-565.28,152.8,30.46,41.6,998,22.1,267.51,0.73,0.11,23,60,9,-8.75,0.0803
11,24,32.7969,41.24423981,-7.115029812,-118.83,-566.19,-118.97,-565.26,152.8,30.46,41.6,998,21.8,261.93,0.73,0.11,23,60,9,-8.75,0.0803
11,24,33,41.24423981,-7.115030766,-118.89,-566.19,0,0,152.8,30.59,41.6,998,21.8,259.48,0.73,0.11,23,60,9,-8.75,0.0803
11,24,33.2969,41.24423981,-7.115030766,-118.89,-566.19,-118.89,-565.17,152.8,0,41.6,998,21.5,270,0,0,23,60,9,-8.75,0
11,24,33.6016,41.24423981,-7.11503315,-119.08,-566.21,-119.19,-565.21,152.8,0,41.6,998,21.2,264.24,0.74,0,23,60,9,-8.75,0
11,24,33.7969,41.24423981,-7.115034103,-119.14,-566.21,-119.3,-565.19,152.8,30.01,41.6,998,21.2,261.18,0.74,0.35,23,60,9,-8.75,0.259
11,24,34.1016,41.24423981,-7.115035057,-119.27,-566.23,-119.33,-565.22,152.9,30.01,41.6,998,21.1,266.74,0.73,0.35,23,60,9,-8.75,0.2555
11,24,34.3984,41.24423981,-7.115035057,-119.27,-566.23,-119.33,-565.24,152.9,30.01,41.6,998,21.1,267,0.73,0.32,23,60,9,-8.75,0.2336
11,24,34.7031,41.24423981,-7.115036964,-119.45,-565.91,-119.59,-564.96,152.9,30.01,41.6,998,21,262.04,0.73,0.32,23,60,9,-8.75,0.2336
11,24,34.8984,41.24423981,-7.115037918,-119.58,-565.92,-119.64,-564.96,152.9,29.98,41.6,998,21,266.9,0.73,0.32,23,60,9,-8.75,0.2336
11,24,35.2969,41.24423981,-7.115038872,-119.64,-565.92,-119.73,-564.98,152.9,29.98,41.6,998,21,264.66,0.73,0.23,23,60,9,-8.75,0.1679
11,24,35.5,41.24423981,-7.115040302,-119.76,-565.93,-119.86,-564.97,152.9,29.98,41.6,998,21,264.51,0.68,0.23,23,60,9,-8.75,0.1564
11,24,35.7969,41.24423981,-7.115041256,-119.82,-565.94,-119.93,-564.96,152.9,29.98,41.6,998,21,263.98,0.9722,0.23,23,60,9,-8.75,0.223606
11,24,36,41.24423981,-7.115041256,-119.82,-565.94,-119.87,-564.96,152.9,29.98,41.6,998,20.9,267.59,0.9722,0.19,23,60,9,-8.75,0.184718
11,24,36.2969,41.24423981,-7.115043163,-119.95,-565.95,-120.04,-564.95,152.9,29.98,41.6,998,20.9,265.25,0.69,0.19,23,60,9,-8.75,0.1311
11,24,36.6016,41.24423981,-7.115043163,-119.95,-565.95,-120.02,-564.96,152.9,30.89,41.6,998,21,266.12,0.69,0.19,23,60,9,-8.75,0.1311
11,24,36.7969,41.24423981,-7.115044117,-120.07,-565.96,-120.2,-564.98,152.9,30.89,41.6,998,21,262.71,0,0.19,23,60,9,-8.75,0
11,24,37.1016,41.24423981,-7.115045071,-120.13,-565.96,-120.2,-565.01,152.9,30.89,41.6,998,21.2,265.82,0,0.19,23,60,9,-8.75,0
11,24,37.2969,41.24423981,-7.115046024,-120.2,-565.97,-120.33,-565.01,152.9,30.95,41.6,998,21.2,262.76,0.81,0.19,23,60,9,-8.75,0.1539
11,24,37.6016,41.24423981,-7.115046978,-120.32,-565.98,-120.48,-564.98,152.9,30.95,41.6,998,21.5,261.43,0.81,0.32,23,60,9,-8.75,0.2592
11,24,37.8984,41.24423981,-7.115048409,-120.38,-565.98,-120.51,-564.97,152.9,30.95,41.6,998,21.5,262.79,0.81,0.32,23,60,9,-8.75,0.2592
11,24,38.1016,41.24423981,-7.115049362,-120.44,-565.99,-120.57,-564.98,152.9,30.95,41.6,998,21.8,263.11,0.83,0.32,23,60,9,-8.75,0.2656
11,24,38.3984,41.24422836,-7.11505127,-120.63,-567.61,-120.73,-566.68,152.9,31.11,41.6,998,21.8,264.31,0.83,0.32,23,60,9,-8.75,0.2656
11,24,38.6016,41.24422836,-7.11505127,-120.63,-567.61,-120.72,-566.7,152.9,31.11,41.6,998,21.8,264.86,0.83,0.31,23,60,9,-8.75,0.2573
11,24,38.8984,41.24422836,-7.115053177,-120.82,-567.62,-120.97,-566.73,152.9,31.11,41.6,998,21.8,260.97,0.83,0.31,23,60,9,-8.75,0.2573
11,24,39.1016,41.24422836,-7.115054131,-120.88,-567.63,-121,-566.76,152.9,30.72,41.6,998,21.8,262.58,0.83,0.31,23,60,9,-8.75,0.2573
11,24,39.3984,41.24422836,-7.115055561,-120.94,-567.63,-121.04,-566.77,152.9,30.72,41.6,998,21.8,263.54,0.83,0.12,23,60,9,-8.75,0.0996
11,24,39.7031,41.24422836,-7.115056515,-121.06,-567.65,-121.18,-566.72,152.9,30.72,41.6,998,21.7,262.84,0.8,0.12,23,60,9,-8.75,0.096
11,24,40,41.24422836,-7.115058422,-121.19,-567.66,-121.32,-566.68,152.9,31.35,41.6,998,21.7,262.46,0.8,0.12,23,60,9,-8.75,0.096
11,24,40.2969,41.24422836,-7.115059376,-121.31,-567.67,-121.37,-566.71,152.9,31.35,41.6,998,21.7,267,0.8,0.38,23,60,9,-8.75,0.304
11,24,40.6016,41.24422836,-7.115060329,-121.37,-567.67,-121.5,-566.65,152.9,31.35,41.6,998,21.8,262.86,0.82,0.38,23,60,9,-8.75,0.3116
11,24,40.8984,41.24422836,-7.115061283,-121.44,-567.68,-121.52,-566.65,152.9,30.44,41.6,998,21.8,265.98,0.82,0.38,23,60,9,-8.75,0.3116
11,24,41.2031,41.24422836,-7.115063667,-121.62,-567.69,-121.76,-566.64,152.9,30.44,41.6,998,21.8,262.58,0.82,0.38,23,60,9,-8.75,0.3116
11,24,41.5,41.24422836,-7.115063667,-121.62,-567.69,-121.77,-566.67,152.9,30.44,41.6,998,21.8,261.99,0,0.38,23,60,9,-8.75,0
11,24,41.7031,41.24422836,-7.115064621,-121.68,-567.7,-121.73,-566.69,152.9,30.5,41.6,998,21.8,267.31,0,0.38,23,60,9,-8.75,0
11,24,42.1016,41.24422836,-7.115067482,-121.93,-567.72,-121.98,-566.71,152.9,30.5,41.6,998,21.8,267.39,0.82,0.38,23,60,9,-8.75,0.3116
11,24,42.2969,41.24422836,-7.115068436,-122.06,-567.73,-122.21,-566.99,152.9,30.5,41.6,998,21.8,258.94,0.82,0.38,23,60,9,-8.75,0.3116
11,24,42.6016,41.24422836,-7.115068436,-122.06,-567.73,-122.14,-567.02,152.9,31.21,41.6,998,21.8,264.38,0.82,0.37,23,60,9,-8.75,0.3034
11,24,43,41.24422836,-7.11507082,-122.24,-567.74,-122.36,-566.97,152.9,31.21,41.6,998,21.8,261.24,0.82,0.37,23,60,9,-8.75,0.3034
11,24,43.2969,41.24422836,-7.115071774,-122.3,-567.75,-122.37,-566.79,152.9,31.21,41.6,998,21.8,265.92,0.82,0.38,23,60,9,-8.75,0.3116
11,24,43.7031,41.24422073,-7.115073681,-122.49,-568.28,-122.65,-567.34,152.9,31.64,41.6,998,21.8,260.81,0.86,0.38,23,60,9,-8.75,0.3268
11,24,44,41.24422073,-7.115074635,-122.55,-568.29,-122.7,-567.36,152.9,31.64,41.6,998,21.7,260.92,0.86,0.38,23,60,9,-8.75,0.3268
11,24,44.3984,41.24422073,-7.115075588,-122.61,-568.29,-122.74,-567.42,152.9,30.76,41.6,998,21.7,261.8,0.84,0.28,23,60,9,-8.75,0.2352
11,24,44.7031,41.24422073,-7.115076542,-122.68,-568.3,-122.82,-567.53,152.9,30.76,41.6,998,21.7,260.44,0.0081,0.28,23,60,9,-8.75,0.002268
11,24,45,41.24422073,-7.115078926,-122.93,-568.32,-123.07,-567.54,152.9,30.76,41.6,998,21.7,260.37,0.0081,0.28,23,60,9,-8.75,0.002268
11,24,45.2969,41.24422073,-7.11507988,-122.99,-568.32,-123.13,-567.38,152.9,31.43,41.6,998,21.6,262.12,0.73,0.28,23,60,9,-8.75,0.2044
11,24,45.6016,41.24422073,-7.115080833,-123.05,-568.33,-123.14,-567.37,152.9,31.43,41.6,998,21.6,264.95,0.73,0.28,23,60,9,-8.75,0.2044
11,24,45.8984,41.24422073,-7.115081787,-123.17,-568.34,-123.34,-567.35,152.9,31.43,41.6,998,21.6,260.44,0.73,0.53,23,60,9,-8.75,0.3869
11,24,46.2031,41.24422073,-7.115081787,-123.17,-568.34,-123.27,-567.35,152.9,30.75,41.6,998,21.6,264.4,0.88,0.53,23,60,9,-8.75,0.4664
11,24,46.5,41.24422073,-7.115083694,-123.3,-568.35,-123.47,-567.38,152.9,30.75,41.6,998,21.5,260.58,0.88,0.46,23,60,9,-8.75,0.4048
11,24,46.7969,41.24422073,-7.115084648,-123.36,-568.35,-123.59,-567.4,152.9,30.75,41.6,998,21.5,256.49,0.88,-1,23,60,9,-8.75,-0.88
11,24,47.1016,41.24422073,-7.115086079,-123.55,-568.37,-123.69,-567.41,152.9,30.27,41.6,998,21.5,261.78,0.88,-1,23,60,9,-8.75,-0.88
11,24,47.3984,41.24422073,-7.115087032,-123.61,-568.37,-123.76,-567.6,152.9,30.27,41.6,998,21.5,259.67,0.88,0.38,23,60,9,-8.75,0.3344
11,24,47.6016,41.24422073,-7.115087032,-123.61,-568.37,-123.73,-567.6,152.9,30.27,41.6,998,21.6,261.41,0.88,0.38,23,60,9,-8.75,0.3344
11,24,47.8984,41.24422073,-7.115087986,-123.67,-568.38,-123.82,-567.5,152.9,31.28,41.6,998,21.6,261.02,0.78,0.38,23,60,9,-8.75,0.2964
11,24,48.2969,41.24422073,-7.115089893,-123.86,-568.4,-124.05,-567.39,152.9,31.28,41.6,998,21.7,259.74,0.78,0.41,23,60,9,-8.75,0.3198
11,24,48.6016,41.24422073,-7.115090847,-123.92,-568.4,-124.14,-567.39,152.9,31.28,41.6,998,21.7,258.12,0.78,0.41,23,60,9,-8.75,0.3198
11,24,48.7969,41.24422073,-7.115091801,-124.04,-568.08,-124.14,-567.06,152.9,30.51,41.6,998,21.7,264.53,0.79,0.41,23,60,9,-8.75,0.3239
11,24,49.1016,41.2442131,-7.115094185,-124.29,-568.99,-124.5,-567.95,152.9,30.51,41.6,998,21.8,259.11,0.79,0.41,23,60,9,-8.75,0.3239
11,24,49.2969,41.2442131,-7.115095139,-124.35,-569,-124.52,-568.03,152.9,30.51,41.6,998,21.8,260.65,0.81,0.41,23,60,9,-8.75,0.3321
11,24,49.6016,41.2442131,-7.115095139,-124.35,-569,-124.5,-568.04,152.9,30.51,41.6,998,21.8,261.34,0.0576,0.41,23,60,9,-8.75,0.023616
11,24,49.7969,41.2442131,-7.115096092,-124.41,-569,-124.51,-568.05,152.9,30.49,41.6,998,21.8,264.56,0.0576,0.39,23,60,9,-8.75,0.022464
11,24,50.1016,41.2442131,-7.115098,-124.6,-569.02,-124.72,-568.04,152.9,30.49,41.6,998,21.8,263.42,0.0576,0.39,23,60,10,-8.5,0.022464
11,24,50.2969,41.2442131,-7.115098953,-124.66,-569.03,0,0,152.9,30.49,41.6,998,21.8,261.51,0.0576,0.39,23,60,10,-8.5,0.022464
11,24,50.5,41.2442131,-7.115099907,-124.72,-569.03,-124.83,-568.07,152.9,0,41.6,998,21.8,264.05,0,0.39,23,60,10,-8.5,0
11,24,50.7969,41.2442131,-7.115099907,-124.72,-569.03,-124.91,-568.08,152.9,31.2,41.6,998,21.8,259.24,0,0.39,23,60,10,-8.5,0
11,24,51.1016,41.2442131,-7.115101337,-124.85,-569.04,-124.95,-568.01,152.9,31.2,41.6,998,21.8,264.63,0,-1,23,60,10,-8.5,0
11,24,51.2969,41.2442131,-7.115102291,-124.91,-569.05,-125.09,-568.05,152.9,31.2,41.6,998,21.8,259.89,0,-1,23,60,10,-8.5,0
11,24,51.6016,41.2442131,-7.115102291,-124.91,-569.05,-124.98,-568.13,152.9,31.2,41.6,998,21.8,265.79,0,0.41,23,60,10,-8.5,0
11,24,51.8984,41.2442131,-7.115104198,-125.03,-569.06,-125.24,-568.18,152.9,31.2,41.6,998,21.8,257,0.84,0.41,23,60,10,-8.5,0.3444
11,24,52.2031,41.2442131,-7.115105152,-125.1,-569.06,-125.21,-568.16,152.9,31.2,41.6,998,21.7,263.36,0.84,0.41,23,60,10,-8.5,0.3444
11,24,52.5,41.2442131,-7.115106106,-125.22,-569.07,-125.39,-568.1,152.9,31.2,41.6,998,21.7,260.25,0.84,0.32,23,60,10,-8.5,0.2688
11,24,52.7969,41.2442131,-7.115107059,-125.28,-569.08,-125.48,-567.98,152.9,31.2,41.6,998,21.6,259.77,0.83,0.32,23,60,10,-8.5,0.2656
11,24,53,41.2442131,-7.115107059,-125.28,-569.08,-125.39,-567.99,152.9,31.2,41.6,998,21.6,264.54,0.83,0.32,23,60,10,-8.5,0.2656
11,24,53.2969,41.2442131,-7.115109444,-125.47,-569.09,-125.53,-568.08,152.9,30.51,41.6,998,21.7,266.88,0.83,0.32,23,60,10,-8.5,0.2656
11,24,53.5,41.2442131,-7.115110397,-125.59,-569.1,-125.77,-568.16,152.9,30.51,41.6,998,22,259.43,0.8,0.32,23,60,10,-8.5,0.256
11,24,53.8984,41.2442131,-7.115112305,-125.72,-569.11,-125.85,-568.22,152.9,30.51,41.6,998,22,261.94,0.8,0.24,23,60,10,-8.5,0.192
11,24,54.1016,41.2442131,-7.115112305,-125.72,-569.11,-125.81,-568.24,152.9,30.74,41.6,998,22.2,264.54,0.8,0.24,23,60,10,-8.5,0.192
11,24,54.2969,41.2442131,-7.115113258,-125.78,-569.12,-125.87,-568.25,152.9,30.74,41.6,998,22.2,264.59,0.77,0.24,23,60,10,-8.5,0.1848
11,24,54.6016,41.2442131,-7.115115166,-125.96,-569.13,-126.04,-568.16,152.9,30.74,41.6,998,22.1,265.79,0.77,0.24,23,60,10,-8.5,0.1848
11,24,54.8984,41.24420547,-7.115116596,-126.09,-569.85,-126.26,-568.87,152.9,30.8,41.6,998,22.1,260.52,0.77,0.3,23,60,10,-8.5,0.231
11,24,55.1016,41.24420547,-7.115116596,-126.09,-569.85,-126.15,-568.81,152.9,30.8,41.6,998,22,266.86,0.77,0.3,23,60,10,-8.5,0.231
11,24,55.3984,41.24420547,-7.11511755,-126.15,-569.86,-126.21,-568.8,152.9,30.8,41.6,998,22,267.06,0.77,0.3,23,60,10,-8.5,0.231
11,24,55.6016,41.24420547,-7.115118504,-126.27,-569.87,-126.37,-568.78,152.9,30.8,41.6,998,22,265.29,0.77,0.32,23,60,10,-8.5,0.2464
11,24,55.7969,41.24420547,-7.115120411,-126.4,-569.88,-126.62,-568.84,152.9,30.35,41.6,998,21.9,258.59,0.77,0.32,23,60,10,-8.5,0.2464
11,24,56,41.24420547,-7.115120411,-126.4,-569.88,-126.54,-568.85,152.9,30.35,41.6,998,21.8,262.38,0.83,0.32,23,60,10,-8.5,0.2656
